Restaurant,Location,Cuisines,AverageCost,MinimumOrder,Rating,Votes,Reviews,DeliveryTime
ID3325,Delhi UniversityGTB Nagar,Chinese,200,50,3.8,293,102,30
ID7644,"DBlock, Sector 63, Noida","Chinese, North Indian",250,99,,,,45
ID8563,"Sector 63A,Gurgaon","Momos, Fast Food",150,50,3.0,34,21,45
ID5472,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,200,50,3.3,11,4,30
ID6044,"DBlock, Sector 63, Noida","Chinese, Momos",150,50,3.6,50,21,30
ID1531,"Sandhurst Road, Mumbai CST Area","Hyderabadi, Arabian, Chinese, Mughlai",200,50,3.8,149,74,30
ID5849,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese, Finger Food",400,50,4.3,1487,885,30
ID4254,"Rmz Centennial, I Gate, Whitefield","Beverages, Ice Cream",100,50,3.9,29,12,30
ID2042,"Mico Layout, Stage 2, BTM Layout,Bangalore","Asian, Chinese",150,50,NEW,,,30
ID4154,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,100,50,3.9,819,153,45
ID463,Majestic,"Ice Cream, Desserts",200,50,4.1,50,25,30
ID6539,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, South Indian, Biryani, Beverages",150,50,3.4,8,5,30
ID5958,"Yerawada, Pune, Maharashtra",North Indian,200,50,,,,30
ID2116,"Sector 1, Noida","North Indian, Chinese",300,99,2.9,10,2,65
ID6169,"Sector 1, Noida",North Indian,300,50,NEW,,,30
ID1271,"Sector 63A,Gurgaon","Continental, Chinese, Fast Food, Momos",300,99,4.3,283,138,65
ID640,"Moulali, Kolkata","North Indian, Street Food, Beverages",200,50,4.0,2090,1046,45
ID2960,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Street Food,100,50,3.6,83,14,45
ID6330,"Delhi Administration Flats, Timarpur",Pizza,150,50,3.3,32,1,30
ID3274,"Mico Layout, Stage 2, BTM Layout,Bangalore","Arabian, Mughlai, Chinese, Fast Food",150,50,4.1,75,16,30
ID7570,"Yerawada, Pune, Maharashtra","Indian, Chinese, Fast Food, Mughlai",200,50,,,,30
ID7837,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Fast Food, Juices, Beverages",100,50,4.0,73,16,30
ID201,"Sector 14, Noida",Street Food,100,50,4.0,115,22,30
ID232,"FTI College, Law College Road, Pune","Fast Food, Street Food, North Indian",100,50,3.3,18,,30
ID8044,"DBlock, Sector 63, Noida","North Indian, Mughlai",700,50,4.3,2153,1412,65
ID1335,"Dockyard Road, Mumbai CST Area","Bakery, Desserts",150,50,4.3,159,86,30
ID4045,Delhi UniversityGTB Nagar,"Fast Food, Kebab",100,50,3.2,6,3,30
ID3183,Delhi UniversityGTB Nagar,"North Indian, Mughlai",200,99,3.4,26,3,30
ID3867,"Sector 14, Noida","Mughlai, North Indian",200,50,3.8,254,46,30
ID2993,Delhi UniversityGTB Nagar,"North Indian, Chinese",300,50,3.6,173,60,45
ID8525,"MG Road, Pune",Bakery,100,50,3.1,6,1,30
ID7394,"Yerawada, Pune, Maharashtra","Fast Food, Pizza, Sandwich, Desserts",200,50,3.3,26,6,45
ID8188,"FTI College, Law College Road, Pune","Beverages, Desserts",100,50,3.3,8,1,30
ID117,"Sector 1, Noida","Bengali, North Indian",300,50,3.3,78,38,45
ID4233,Delhi UniversityGTB Nagar,"Rolls, Fast Food",200,50,3.2,10,4,30
ID1595,"Sandhurst Road, Mumbai CST Area","Italian, Street Food, Fast Food",150,50,3.6,99,30,65
ID6516,"DBlock, Sector 63, Noida","North Indian, Chinese, Biryani, Continental",400,50,3.5,23,16,30
ID6138,"FTI College, Law College Road, Pune","Asian, North Indian, European, Continental, Finger Food",800,50,4.3,170,111,30
ID1940,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Bakery,100,50,3.5,30,6,120
ID8335,"Noorkhan Bazaar, Malakpet, Hyderabad","Street Food, Biryani, North Indian, Chinese",100,99,3.7,1033,39,45
ID914,"Rmz Centennial, I Gate, Whitefield",Biryani,200,50,4.3,697,218,30
ID4388,"Rmz Centennial, I Gate, Whitefield","North Indian, Chinese, Biryani",150,50,,,,30
ID5232,"Sector 1, Noida",North Indian,100,50,3.2,7,4,30
ID765,"Sector 1, Noida",North Indian,200,50,3.1,6,2,30
ID1349,"Rmz Centennial, I Gate, Whitefield",Bakery,200,50,3.2,48,15,45
ID2742,"Delhi High Court, India Gate",Cafe,200,0,,,,30
ID4647,Mumbai Central,"Chinese, Mughlai",150,50,3.6,29,12,30
ID2989,"FTI College, Law College Road, Pune",Fast Food,100,50,4.2,110,52,30
ID7738,"Sector 3, Marathalli","Continental, Beverages, Desserts",200,50,NEW,,,30
ID1257,Majestic,"Fast Food, Beverages",200,50,3.4,4,1,30
ID2270,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese",250,50,3.5,128,48,45
ID5981,"MG Road, Pune","North Indian, Chinese, Fast Food",200,50,3.6,36,21,30
ID233,"Sandhurst Road, Mumbai CST Area","North Indian, Chinese, Fast Food",200,50,NEW,,,30
ID6163,"Chatta Bazaar, Malakpet, Hyderabad",Fast Food,200,50,3.0,8,3,30
ID3908,"MG Road, Pune","Mithai, Street Food",150,50,,,,30
ID4570,"Rmz Centennial, I Gate, Whitefield","North Indian, Chinese, Mangalorean",150,50,3.5,22,6,30
ID6723,Majestic,"Street Food, Desserts",100,50,,,,30
ID504,"Mico Layout, Stage 2, BTM Layout,Bangalore",North Indian,200,50,4.3,300,99,45
ID4092,"FTI College, Law College Road, Pune","Chinese, Biryani",100,50,3.2,9,1,30
ID776,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,100,50,4.1,257,68,30
ID5633,Mumbai Central,"Pizza, Fast Food",200,99,4.3,110,76,45
ID5460,Majestic,"South Indian, North Indian, Chinese",200,50,3.7,23,10,30
ID5476,"Sector 14, Noida",North Indian,150,50,,,,30
ID2507,"DBlock, Sector 63, Noida","Mughlai, Biryani, North Indian",250,50,,,,30
ID5277,Pune University,"Chinese, Asian",200,50,3.6,31,19,45
ID13,"Nathan Road, Mangaldas Road, Pune","Continental, North Indian, Seafood, Cafe, Salad, Chinese",650,50,4.1,3860,1962,45
ID5695,"Delhi Administration Flats, Timarpur",Pizza,100,50,3.3,151,12,45
ID7748,"Mico Layout, Stage 2, BTM Layout,Bangalore","Continental, North Indian, Asian, Italian",550,50,4.9,1881,1509,30
ID5145,"Delhi Administration Flats, Timarpur","Chinese, Fast Food, Beverages",100,50,NEW,,,30
ID2402,"Sector 14, Noida","Healthy Food, North Indian, Biryani, Continental, Beverages",200,50,3.9,,,30
ID1359,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Bakery, Fast Food",150,50,,,,30
ID8438,Delhi Cantt.,"Fast Food, Beverages",250,99,4.4,715,390,45
ID6538,"Delhi Administration Flats, Timarpur","Chinese, North Indian",100,50,3.3,11,1,30
ID4551,Mumbai Central,"Pizza, Chinese, Healthy Food",300,50,3.8,577,277,30
ID4370,"Sandhurst Road, Mumbai CST Area","Desserts, Beverages",200,50,4.0,79,43,30
ID1138,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Burger, Fast Food",200,50,3.9,235,144,30
ID5659,"Rmz Centennial, I Gate, Whitefield","North Indian, Chinese, Biryani, Street Food",400,50,3.1,37,15,30
ID385,"Sector 1, Noida","North Indian, Mughlai, Chinese",200,50,NEW,,,30
ID6399,"Dockyard Road, Mumbai CST Area","South Indian, North Indian, Chinese, Fast Food",250,50,4.0,84,39,30
ID3851,Pune University,Street Food,100,50,3.1,6,,30
ID997,"Babarpur, New Delhi, Delhi","South Indian, Chinese, Fast Food",150,50,3.9,106,32,30
ID5195,"Sector 1, Noida",North Indian,150,50,NEW,,,30
ID2992,Mumbai Central,Street Food,50,50,3.6,24,8,45
ID1846,"Tiretti, Kolkata","Fast Food, South Indian, North Indian, Beverages",150,50,3.5,150,26,45
ID6859,Pune University,"Street Food, South Indian, Maharashtrian",100,50,3.4,205,66,45
ID1155,"DBlock, Sector 63, Noida","Fast Food, Burger, Sandwich, Beverages",200,50,3.0,7,2,45
ID5957,"MG Road, Pune","North Indian, Chinese",150,50,,,,30
ID8636,"FTI College, Law College Road, Pune",North Indian,100,50,3.8,70,37,30
ID8187,"Yerawada, Pune, Maharashtra",Fast Food,200,50,3.8,80,35,30
ID1669,Delhi UniversityGTB Nagar,"North Indian, Italian, Chinese, Continental",250,50,3.8,366,220,45
ID6475,"Mico Layout, Stage 2, BTM Layout,Bangalore",Fast Food,100,50,3.8,42,13,45
ID7385,Mumbai Central,"Chinese, Thai, Burmese",250,99,3.9,507,246,65
ID5050,"Tiretti, Kolkata","Mishti, Street Food",50,50,3.5,59,17,65
ID4185,"Tiretti, Kolkata","South Indian, North Indian, Chinese, Fast Food",350,99,4.0,533,287,45
ID6413,"MG Road, Pune",Salad,200,50,,,,30
ID8319,"FTI College, Law College Road, Pune","Chinese, Continental, North Indian, Italian, South Indian",450,50,3.7,264,117,30
ID4107,"Rmz Centennial, I Gate, Whitefield","Bengali, North Indian",150,50,,,,30
ID3800,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bakery,150,50,3.4,7,2,30
ID5781,Pune University,"Fast Food, Chinese",200,50,2.8,32,10,45
ID8587,"Tejas Nagar Colony, Wadala West, Mumbai","Fast Food, Rolls",100,50,3.8,19,17,30
ID7718,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,200,50,NEW,,,30
ID7921,"Rmz Centennial, I Gate, Whitefield","North Indian, Chinese, Biryani",150,50,,,,30
ID218,Delhi UniversityGTB Nagar,"Cafe, Korean",250,50,3.6,131,52,45
ID6843,"Delhi High Court, India Gate","Asian, Chinese, Japanese, Thai",800,99,4.0,808,391,45
ID6448,"MG Road, Pune","Chinese, North Indian, Mughlai",250,50,3.1,9,1,30
ID4111,"Delhi Administration Flats, Timarpur",Street Food,100,50,,,,30
ID1043,"Rmz Centennial, I Gate, Whitefield",North Indian,150,50,3.3,7,2,30
ID3955,"MG Road, Pune",Bakery,150,50,3.1,5,3,30
ID2248,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Chinese",200,50,4.2,273,193,45
ID3389,Pune University,"North Indian, Biryani",150,50,3.3,31,7,30
ID2390,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Fast Food, Chinese",200,50,3.3,6,1,30
ID4573,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, Andhra",300,50,4.0,851,381,65
ID2316,Majestic,"Cafe, Continental, Fast Food, Pizza, Italian, Burger, Chinese, Desserts",200,50,3.9,310,148,45
ID4446,"Yerawada, Pune, Maharashtra","Desserts, Beverages",200,50,4.0,226,124,45
ID7340,"Sector 63A,Gurgaon","North Indian, Chinese",250,50,3.4,22,13,30
ID7090,Majestic,"Mithai, Street Food",100,50,3.7,34,11,30
ID4686,Delhi UniversityGTB Nagar,"North Indian, Street Food, South Indian",100,50,3.3,10,1,30
ID6335,"MG Road, Pune","Fast Food, Street Food",100,50,3.1,5,,30
ID5819,"Sector 14, Noida","North Indian, Chinese",200,50,3.4,23,14,30
ID6314,"FTI College, Law College Road, Pune",Fast Food,100,50,3.2,6,3,30
ID287,"Chatta Bazaar, Malakpet, Hyderabad",Beverages,100,50,3.5,23,2,30
ID5458,"FTI College, Law College Road, Pune",Chinese,150,50,NEW,,,30
ID6827,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,100,50,,,,30
ID4497,"Musi Nagar, Malakpet, Hyderabad",South Indian,100,50,3.5,26,4,30
ID4356,"DBlock, Sector 63, Noida","Continental, Chinese, North Indian",600,50,3.8,568,347,30
ID3678,"Musi Nagar, Malakpet, Hyderabad",South Indian,100,50,3.4,18,1,30
ID748,"Sector 63A,Gurgaon","Burger, Fast Food",150,50,3.9,271,90,45
ID6221,"Rmz Centennial, I Gate, Whitefield","Rolls, Chinese",100,50,4.4,219,138,45
ID7401,"Delhi High Court, India Gate","Chinese, North Indian",650,50,3.9,443,270,45
ID5746,"Sector 1, Noida","Italian, Pizza, Salad",800,50,4.4,3315,2084,45
ID6627,Delhi UniversityGTB Nagar,"Beverages, Fast Food",150,50,NEW,,,30
ID315,"Sector 63A,Gurgaon","North Indian, Mughlai",600,99,3.8,619,415,65
ID2395,Delhi Cantt.,"North Indian, Fast Food",150,50,3.4,16,3,30
ID4825,"Delhi High Court, India Gate",Momos,150,50,3.1,4,1,30
ID5550,"DBlock, Sector 63, Noida",North Indian,200,50,3.4,25,9,30
ID8561,"Sector 14, Noida",Chinese,350,50,,,,30
ID7591,"MG Road, Pune","Cafe, American, Fast Food, Salad",100,50,3.8,2380,1116,45
ID2197,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,150,50,3.1,4,2,30
ID5400,"Rmz Centennial, I Gate, Whitefield","Italian, Pizza, Desserts, Beverages",250,50,4.3,1537,1084,30
ID2182,"Sector 63A,Gurgaon","Biryani, North Indian, Hyderabadi, Mughlai",200,50,3.2,10,5,65
ID6828,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Tea, Street Food",100,50,3.1,6,3,30
ID7777,Delhi UniversityGTB Nagar,"Continental, Italian, Lebanese, Desserts, Beverages",400,50,4.2,316,194,30
ID7637,"Sector 14, Noida","Chinese, Momos, Seafood",200,50,3.4,12,3,30
ID2994,"Rmz Centennial, I Gate, Whitefield",Bengali,200,50,3.5,32,23,30
ID5247,"Mico Layout, Stage 2, BTM Layout,Bangalore","Ice Cream, Beverages",150,50,NEW,,,30
ID3054,"Sandhurst Road, Mumbai CST Area",North Indian,150,50,,,,30
ID4278,"Sector 1, Noida",North Indian,150,50,3.7,110,62,30
ID561,"Mico Layout, Stage 2, BTM Layout,Bangalore",Biryani,200,50,3.9,53,43,30
ID2047,"Sector 14, Noida","Chinese, Momos",150,50,NEW,,,30
ID5127,"Mico Layout, Stage 2, BTM Layout,Bangalore",Andhra,100,50,3.1,247,47,30
ID7596,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Burger, Fast Food, Chinese",150,50,3.5,46,14,45
ID3043,Majestic,"Seafood, Chinese",200,50,3.4,8,1,30
ID3799,Delhi UniversityGTB Nagar,Burger,150,50,3.3,4,,45
ID4385,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,50,50,3.1,5,1,30
ID7141,"Dockyard Road, Mumbai CST Area","Italian, Beverages",150,50,3.0,,,30
ID450,"Rmz Centennial, I Gate, Whitefield","North Indian, Hyderabadi",150,50,3.5,29,5,45
ID5755,"Nathan Road, Mangaldas Road, Pune","Fast Food, Kebab",200,50,4.0,200,13,30
ID96,Pune University,"Biryani, North Indian",150,50,,,,30
ID8399,"Delhi Administration Flats, Timarpur",Desserts,150,50,4.3,497,262,45
ID17,"DBlock, Sector 63, Noida","North Indian, Chinese",200,50,3.7,145,22,45
ID46,"Delhi Administration Flats, Timarpur","Fast Food, Rolls",100,50,3.8,121,55,30
ID6613,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Beverages, Fast Food",300,50,4.3,685,366,30
ID2583,"Mico Layout, Stage 2, BTM Layout,Bangalore","Kerala, North Indian, Chinese, Seafood",250,50,3.9,41,18,30
ID1401,"Sandhurst Road, Mumbai CST Area","Continental, Mexican, Italian, American",750,50,4.4,3218,1429,45
ID8177,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, Chinese, North Indian",200,50,3.3,6,1,30
ID7501,"Delhi High Court, India Gate","North Indian, South Indian",200,50,3.3,27,11,65
ID6053,"Babarpur, New Delhi, Delhi",North Indian,200,99,3.5,45,5,30
ID7459,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Healthy Food",100,50,3.5,11,4,30
ID5267,Majestic,"Biryani, Kerala, Seafood, South Indian",350,50,3.9,237,138,65
ID6588,"Sandhurst Road, Mumbai CST Area",Fast Food,100,50,2.8,12,6,30
ID4857,Delhi Cantt.,"North Indian, Chinese",350,50,3.6,230,123,45
ID5501,Delhi Cantt.,"North Indian, Chinese, South Indian",100,50,3.2,10,2,30
ID2891,"DBlock, Sector 63, Noida",North Indian,100,50,,,,30
ID2579,"FTI College, Law College Road, Pune","Fast Food, Desserts",200,50,3.5,11,5,30
ID2843,Delhi UniversityGTB Nagar,North Indian,200,50,NEW,,,45
ID3116,"Sector 14, Noida","Mithai, Street Food, North Indian, South Indian, Bakery, Chinese, Fast Food",250,50,4.0,855,341,30
ID2432,Pune University,North Indian,100,50,NEW,,,30
ID7531,"Sector 1, Noida","Bakery, Desserts",200,50,3.3,18,7,65
ID7952,Delhi Cantt.,"North Indian, Mughlai, Chinese",350,99,3.8,87,69,45
ID7562,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Biryani, North Indian, Chinese",150,50,3.5,59,14,30
ID176,"Hyderabad Public School, Begumpet",Biryani,150,50,3.3,32,3,45
ID2097,"Delhi High Court, India Gate","Biryani, North Indian, Mughlai",350,50,3.6,591,324,65
ID4371,"Sandhurst Road, Mumbai CST Area","Desserts, Beverages",150,50,3.3,7,5,30
ID3216,"Dockyard Road, Mumbai CST Area","Bakery, Desserts, Healthy Food",200,99,4.0,603,340,120
ID1704,"DBlock, Sector 63, Noida","Chinese, American",200,50,3.1,12,6,30
ID3876,"Moulali, Kolkata","Mishti, Street Food",100,50,3.7,34,7,30
ID4652,"Panjetan Colony, Malakpet, Hyderabad","Burger, Fast Food, Beverages, Cafe, Desserts",200,50,3.0,4,2,30
ID3070,"Dockyard Road, Mumbai CST Area","Mughlai, Chinese, Fast Food",200,50,4.0,1387,651,30
ID915,"DBlock, Sector 63, Noida",North Indian,150,50,3.6,67,24,45
ID4562,"DBlock, Sector 63, Noida",Chinese,250,50,3.1,4,,30
ID6155,Mumbai Central,Continental,550,50,3.9,927,290,45
ID5018,"Chandni Chowk, Kolkata",Fast Food,100,50,3.2,7,3,30
ID2080,"Delhi Administration Flats, Timarpur","Fast Food, Desserts, Beverages",200,50,4.1,100,60,30
ID1808,"DBlock, Sector 63, Noida","Desserts, Ice Cream, Fast Food",150,50,3.8,83,54,30
ID256,"DBlock, Sector 63, Noida","Hyderabadi, North Indian",150,50,NEW,,,30
ID4915,"Mico Layout, Stage 2, BTM Layout,Bangalore",Rolls,100,50,,,,30
ID6063,Pune University,"North Indian, Chinese",250,50,2.7,21,8,30
ID7283,"DBlock, Sector 63, Noida",Bakery,100,50,4.1,29,26,30
ID1025,"Rmz Centennial, I Gate, Whitefield","Bengali, Fast Food",50,50,3.4,7,5,30
ID2327,Delhi UniversityGTB Nagar,South Indian,100,50,NEW,,,30
ID3926,Delhi Cantt.,"Cafe, North Indian, Chinese, Fast Food",400,50,4.0,323,256,45
ID904,"Rmz Centennial, I Gate, Whitefield","Biryani, North Indian, Chinese",200,50,3.3,4,2,30
ID6378,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Seafood, Chinese",300,99,3.7,395,91,45
ID2999,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, North Indian, Chinese",300,50,2.9,37,23,45
ID1486,"DBlock, Sector 63, Noida","Tea, Fast Food",100,50,3.9,46,27,45
ID4921,"Delhi High Court, India Gate","North Indian, Mughlai",300,50,4.0,637,334,45
ID1128,"DBlock, Sector 63, Noida","Pizza, Burger, Fast Food, Beverages",100,50,3.2,6,3,30
ID4797,"Sector 3, Marathalli","Pizza, Desserts",250,50,4.2,276,59,30
ID6163,"Noorkhan Bazaar, Malakpet, Hyderabad",Fast Food,150,50,3.1,7,1,30
ID3676,"Yerawada, Pune, Maharashtra",Biryani,200,50,4.0,,,30
ID3912,Majestic,"Mangalorean, North Indian, Seafood, Chinese, Biryani",200,50,3.7,26,8,30
ID7064,"Chatta Bazaar, Malakpet, Hyderabad","South Indian, North Indian",100,50,3.3,12,1,45
ID4512,"MG Road, Pune","German, Burger, Fast Food, Cafe",350,50,4.0,699,369,45
ID4397,"Rmz Centennial, I Gate, Whitefield",Biryani,200,50,3.3,4,3,30
ID4638,"Chandni Chowk, Kolkata",South Indian,100,50,NEW,,,30
ID402,"Babarpur, New Delhi, Delhi","Rolls, North Indian",150,50,3.1,4,1,30
ID3257,"Delhi Administration Flats, Timarpur","Chinese, Beverages",200,50,NEW,,,30
ID3532,"Sector 3, Marathalli","Desserts, Ice Cream",100,50,3.6,15,5,30
ID892,"Nathan Road, Mangaldas Road, Pune","Biryani, North Indian",100,50,NEW,,,30
ID1236,Delhi Cantt.,"Fast Food, Beverages",200,50,3.3,14,8,30
ID7096,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese",150,50,3.1,104,40,30
ID8633,"Dockyard Road, Mumbai CST Area","Mughlai, Chinese, North Indian, Fast Food",200,50,3.4,33,12,45
ID1238,"Dockyard Road, Mumbai CST Area",Fast Food,150,50,3.3,12,6,30
ID3444,"FTI College, Law College Road, Pune","North Indian, Chinese",200,50,3.8,188,66,30
ID2819,"DBlock, Sector 63, Noida","North Indian, Chinese",200,99,2.9,116,26,65
ID6753,"MG Road, Pune","Juices, Beverages",100,50,3.9,64,27,30
ID4412,"Noorkhan Bazaar, Malakpet, Hyderabad",South Indian,50,50,3.6,41,9,45
ID5708,"Sector 3, Marathalli","Pizza, Fast Food, Italian",300,50,2.3,352,132,30
ID1736,"Sector 1, Noida","Chinese, North Indian, Thai, Momos",600,50,4.0,686,384,45
ID3989,"Sector 1, Noida","North Indian, Fast Food",100,50,NEW,,,30
ID5903,Delhi UniversityGTB Nagar,North Indian,100,50,3.5,594,72,45
ID804,"Rmz Centennial, I Gate, Whitefield","American, Sandwich, Burger",250,50,3.7,136,102,30
ID3325,"Delhi Administration Flats, Timarpur",Chinese,150,50,3.8,140,36,30
ID1951,"Delhi High Court, India Gate","North Indian, Fast Food, Rolls",300,99,3.1,45,16,30
ID2127,"Sector 14, Noida","North Indian, Chinese",250,99,3.6,182,65,65
ID2460,"Gora Bazar, Rajbari, North Dumdum, Kolkata","Bengali, North Indian",100,50,3.2,10,4,30
ID7880,"MG Road, Pune","Cafe, Fast Food",300,50,3.9,95,53,45
ID3036,"Sector 14, Noida",Fast Food,150,50,NEW,,,30
ID3379,"Dockyard Road, Mumbai CST Area","South Indian, Fast Food, North Indian",150,50,3.7,64,20,45
ID2703,Delhi Cantt.,"Fast Food, Chinese",100,50,3.5,96,34,30
ID6423,"Rmz Centennial, I Gate, Whitefield",North Indian,600,50,4.3,2335,1093,30
ID8436,Delhi UniversityGTB Nagar,"Biryani, North Indian",200,50,3.2,22,8,65
ID1177,"DBlock, Sector 63, Noida","Fast Food, Beverages",300,50,,,,30
ID6021,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,100,50,,,,30
ID2266,"Delhi Administration Flats, Timarpur","North Indian, Mughlai",100,50,3.4,182,52,45
ID8105,"Tejas Nagar Colony, Wadala West, Mumbai",Bakery,100,50,,,,30
ID672,Majestic,"Mithai, North Indian, Street Food",100,50,3.1,45,16,30
ID2881,"Nathan Road, Mangaldas Road, Pune","Desserts, Ice Cream",100,50,2.8,8,6,45
ID4799,"Delhi High Court, India Gate","Momos, Fast Food",100,50,3.8,271,168,65
ID4293,Pune University,Street Food,100,50,3.7,25,13,30
ID5063,"Delhi Administration Flats, Timarpur","Bakery, Desserts, Fast Food",200,50,3.5,32,10,30
ID5008,"Tiretti, Kolkata","Pizza, Fast Food",100,50,3.2,11,3,30
ID7559,"DBlock, Sector 63, Noida",Biryani,200,50,,,,30
ID5033,"Raja Bazar, Kolkata",Mishti,50,50,4.2,425,131,65
ID480,Mumbai Central,"North Indian, Chinese, South Indian",200,50,NEW,,,30
ID1001,"Delhi High Court, India Gate",Beverages,200,50,3.9,61,45,30
ID4418,"Dockyard Road, Mumbai CST Area","Chinese, Mughlai",150,50,3.2,6,3,30
ID998,"Mico Layout, Stage 2, BTM Layout,Bangalore",Healthy Food,200,50,3.0,18,6,65
ID6590,"Delhi Administration Flats, Timarpur","Chinese, North Indian",150,50,3.7,39,22,30
ID4823,Delhi UniversityGTB Nagar,"Chinese, Fast Food",200,50,4.1,1594,897,30
ID877,"Sector 1, Noida",Biryani,300,50,,,,30
ID188,"Babarpur, New Delhi, Delhi","North Indian, Mughlai, Beverages",150,50,3.0,,,30
