jobs,gender,salary,age,number of workers,working hours
"Agriculture, forestry and fishing",woman,800,all,28,72.9
"Agriculture, forestry and fishing",woman,800,~ 19,0,0
"Agriculture, forestry and fishing",woman,800,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,800,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,800,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,800,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,800,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,800,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,800,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,800,55 ~ 59,6,84
"Agriculture, forestry and fishing",woman,800,60 ~,22,69.7
"Agriculture, forestry and fishing",woman,900,all,8,102.9
"Agriculture, forestry and fishing",woman,900,~ 19,0,0
"Agriculture, forestry and fishing",woman,900,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,900,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,900,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,900,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,900,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,900,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,900,50 ~ 54,8,102.9
"Agriculture, forestry and fishing",woman,900,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,900,60 ~,0,0
"Agriculture, forestry and fishing",woman,1000,all,0,0
"Agriculture, forestry and fishing",woman,1000,~ 19,0,0
"Agriculture, forestry and fishing",woman,1000,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,1000,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,1000,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,1000,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,1000,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,1000,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,1000,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,1000,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,1000,60 ~,0,0
"Agriculture, forestry and fishing",woman,1100,all,59,88
"Agriculture, forestry and fishing",woman,1100,~ 19,0,0
"Agriculture, forestry and fishing",woman,1100,20 ~ 24,59,88
"Agriculture, forestry and fishing",woman,1100,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,1100,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,1100,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,1100,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,1100,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,1100,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,1100,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,1100,60 ~,0,0
"Agriculture, forestry and fishing",woman,1200,all,26,141.3
"Agriculture, forestry and fishing",woman,1200,~ 19,0,0
"Agriculture, forestry and fishing",woman,1200,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,1200,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,1200,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,1200,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,1200,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,1200,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,1200,50 ~ 54,22,152
"Agriculture, forestry and fishing",woman,1200,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,1200,60 ~,4,80
"Agriculture, forestry and fishing",woman,1300,all,0,0
"Agriculture, forestry and fishing",woman,1300,~ 19,0,0
"Agriculture, forestry and fishing",woman,1300,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,1300,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,1300,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,1300,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,1300,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,1300,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,1300,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,1300,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,1300,60 ~,0,0
"Agriculture, forestry and fishing",woman,1400,all,37,123.7
"Agriculture, forestry and fishing",woman,1400,~ 19,0,0
"Agriculture, forestry and fishing",woman,1400,20 ~ 24,14,76
"Agriculture, forestry and fishing",woman,1400,25 ~ 29,7,147.4
"Agriculture, forestry and fishing",woman,1400,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,1400,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,1400,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,1400,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,1400,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,1400,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,1400,60 ~,15,155.9
"Agriculture, forestry and fishing",woman,1500,all,30,149.8
"Agriculture, forestry and fishing",woman,1500,~ 19,0,0
"Agriculture, forestry and fishing",woman,1500,20 ~ 24,4,114
"Agriculture, forestry and fishing",woman,1500,25 ~ 29,8,152
"Agriculture, forestry and fishing",woman,1500,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,1500,35 ~ 39,4,152
"Agriculture, forestry and fishing",woman,1500,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,1500,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,1500,50 ~ 54,4,152
"Agriculture, forestry and fishing",woman,1500,55 ~ 59,10,160.5
"Agriculture, forestry and fishing",woman,1500,60 ~,0,0
"Agriculture, forestry and fishing",woman,1600,all,31,165
"Agriculture, forestry and fishing",woman,1600,~ 19,0,0
"Agriculture, forestry and fishing",woman,1600,20 ~ 24,3,182
"Agriculture, forestry and fishing",woman,1600,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,1600,30 ~ 34,9,160.1
"Agriculture, forestry and fishing",woman,1600,35 ~ 39,4,133
"Agriculture, forestry and fishing",woman,1600,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,1600,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,1600,50 ~ 54,10,181.3
"Agriculture, forestry and fishing",woman,1600,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,1600,60 ~,4,152
"Agriculture, forestry and fishing",woman,1700,all,100,160.8
"Agriculture, forestry and fishing",woman,1700,~ 19,0,0
"Agriculture, forestry and fishing",woman,1700,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,1700,25 ~ 29,6,152
"Agriculture, forestry and fishing",woman,1700,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,1700,35 ~ 39,3,200
"Agriculture, forestry and fishing",woman,1700,40 ~ 44,16,165.8
"Agriculture, forestry and fishing",woman,1700,45 ~ 49,12,168
"Agriculture, forestry and fishing",woman,1700,50 ~ 54,10,131.1
"Agriculture, forestry and fishing",woman,1700,55 ~ 59,11,167.9
"Agriculture, forestry and fishing",woman,1700,60 ~,42,160.2
"Agriculture, forestry and fishing",woman,1800,all,510,165.6
"Agriculture, forestry and fishing",woman,1800,~ 19,7,221
"Agriculture, forestry and fishing",woman,1800,20 ~ 24,102,167.6
"Agriculture, forestry and fishing",woman,1800,25 ~ 29,37,180.6
"Agriculture, forestry and fishing",woman,1800,30 ~ 34,53,165.8
"Agriculture, forestry and fishing",woman,1800,35 ~ 39,48,159.7
"Agriculture, forestry and fishing",woman,1800,40 ~ 44,26,152
"Agriculture, forestry and fishing",woman,1800,45 ~ 49,7,180
"Agriculture, forestry and fishing",woman,1800,50 ~ 54,6,210
"Agriculture, forestry and fishing",woman,1800,55 ~ 59,89,163.6
"Agriculture, forestry and fishing",woman,1800,60 ~,135,160.3
"Agriculture, forestry and fishing",woman,1900,all,356,181.1
"Agriculture, forestry and fishing",woman,1900,~ 19,0,0
"Agriculture, forestry and fishing",woman,1900,20 ~ 24,72,175.9
"Agriculture, forestry and fishing",woman,1900,25 ~ 29,14,213.1
"Agriculture, forestry and fishing",woman,1900,30 ~ 34,22,195.6
"Agriculture, forestry and fishing",woman,1900,35 ~ 39,12,160.8
"Agriculture, forestry and fishing",woman,1900,40 ~ 44,141,197.2
"Agriculture, forestry and fishing",woman,1900,45 ~ 49,16,148.3
"Agriculture, forestry and fishing",woman,1900,50 ~ 54,38,160
"Agriculture, forestry and fishing",woman,1900,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,1900,60 ~,41,154.4
"Agriculture, forestry and fishing",woman,2000,all,184,178.5
"Agriculture, forestry and fishing",woman,2000,~ 19,0,0
"Agriculture, forestry and fishing",woman,2000,20 ~ 24,8,208
"Agriculture, forestry and fishing",woman,2000,25 ~ 29,9,212.4
"Agriculture, forestry and fishing",woman,2000,30 ~ 34,7,216.1
"Agriculture, forestry and fishing",woman,2000,35 ~ 39,12,177
"Agriculture, forestry and fishing",woman,2000,40 ~ 44,2,164
"Agriculture, forestry and fishing",woman,2000,45 ~ 49,9,221.9
"Agriculture, forestry and fishing",woman,2000,50 ~ 54,18,178.4
"Agriculture, forestry and fishing",woman,2000,55 ~ 59,35,182.3
"Agriculture, forestry and fishing",woman,2000,60 ~,84,163
"Agriculture, forestry and fishing",woman,2200,all,506,190.7
"Agriculture, forestry and fishing",woman,2200,~ 19,0,0
"Agriculture, forestry and fishing",woman,2200,20 ~ 24,128,164.2
"Agriculture, forestry and fishing",woman,2200,25 ~ 29,34,206.6
"Agriculture, forestry and fishing",woman,2200,30 ~ 34,33,214.6
"Agriculture, forestry and fishing",woman,2200,35 ~ 39,6,184.8
"Agriculture, forestry and fishing",woman,2200,40 ~ 44,50,158
"Agriculture, forestry and fishing",woman,2200,45 ~ 49,29,179.4
"Agriculture, forestry and fishing",woman,2200,50 ~ 54,128,214.4
"Agriculture, forestry and fishing",woman,2200,55 ~ 59,17,201.7
"Agriculture, forestry and fishing",woman,2200,60 ~,81,200.9
"Agriculture, forestry and fishing",woman,2400,all,386,183.3
"Agriculture, forestry and fishing",woman,2400,~ 19,0,0
"Agriculture, forestry and fishing",woman,2400,20 ~ 24,31,228.7
"Agriculture, forestry and fishing",woman,2400,25 ~ 29,26,229.9
"Agriculture, forestry and fishing",woman,2400,30 ~ 34,17,215.9
"Agriculture, forestry and fishing",woman,2400,35 ~ 39,9,215.8
"Agriculture, forestry and fishing",woman,2400,40 ~ 44,23,205.9
"Agriculture, forestry and fishing",woman,2400,45 ~ 49,20,201.4
"Agriculture, forestry and fishing",woman,2400,50 ~ 54,60,175.5
"Agriculture, forestry and fishing",woman,2400,55 ~ 59,109,158
"Agriculture, forestry and fishing",woman,2400,60 ~,92,171.4
"Agriculture, forestry and fishing",woman,2600,all,124,172
"Agriculture, forestry and fishing",woman,2600,~ 19,0,0
"Agriculture, forestry and fishing",woman,2600,20 ~ 24,10,200
"Agriculture, forestry and fishing",woman,2600,25 ~ 29,20,160
"Agriculture, forestry and fishing",woman,2600,30 ~ 34,11,189.4
"Agriculture, forestry and fishing",woman,2600,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,2600,40 ~ 44,3,200
"Agriculture, forestry and fishing",woman,2600,45 ~ 49,5,200
"Agriculture, forestry and fishing",woman,2600,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,2600,55 ~ 59,12,191.6
"Agriculture, forestry and fishing",woman,2600,60 ~,62,160.7
"Agriculture, forestry and fishing",woman,2800,all,74,185.8
"Agriculture, forestry and fishing",woman,2800,~ 19,0,0
"Agriculture, forestry and fishing",woman,2800,20 ~ 24,40,181.3
"Agriculture, forestry and fishing",woman,2800,25 ~ 29,10,160
"Agriculture, forestry and fishing",woman,2800,30 ~ 34,3,200
"Agriculture, forestry and fishing",woman,2800,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,2800,40 ~ 44,6,216
"Agriculture, forestry and fishing",woman,2800,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,2800,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,2800,55 ~ 59,11,201.1
"Agriculture, forestry and fishing",woman,2800,60 ~,4,200
"Agriculture, forestry and fishing",woman,3000,all,68,179.6
"Agriculture, forestry and fishing",woman,3000,~ 19,0,0
"Agriculture, forestry and fishing",woman,3000,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,3000,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,3000,30 ~ 34,38,165.2
"Agriculture, forestry and fishing",woman,3000,35 ~ 39,10,203
"Agriculture, forestry and fishing",woman,3000,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,3000,45 ~ 49,9,198.2
"Agriculture, forestry and fishing",woman,3000,50 ~ 54,11,192.9
"Agriculture, forestry and fishing",woman,3000,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,3000,60 ~,0,0
"Agriculture, forestry and fishing",woman,3500,all,56,194.3
"Agriculture, forestry and fishing",woman,3500,~ 19,0,0
"Agriculture, forestry and fishing",woman,3500,20 ~ 24,2,184
"Agriculture, forestry and fishing",woman,3500,25 ~ 29,10,160
"Agriculture, forestry and fishing",woman,3500,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,3500,35 ~ 39,18,204.8
"Agriculture, forestry and fishing",woman,3500,40 ~ 44,2,193
"Agriculture, forestry and fishing",woman,3500,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,3500,50 ~ 54,5,198.3
"Agriculture, forestry and fishing",woman,3500,55 ~ 59,3,240
"Agriculture, forestry and fishing",woman,3500,60 ~,16,193.9
"Agriculture, forestry and fishing",woman,4000,all,43,196.7
"Agriculture, forestry and fishing",woman,4000,~ 19,0,0
"Agriculture, forestry and fishing",woman,4000,20 ~ 24,2,157
"Agriculture, forestry and fishing",woman,4000,25 ~ 29,22,188.4
"Agriculture, forestry and fishing",woman,4000,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,4000,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,4000,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,4000,45 ~ 49,6,216
"Agriculture, forestry and fishing",woman,4000,50 ~ 54,9,208
"Agriculture, forestry and fishing",woman,4000,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,4000,60 ~,5,208
"Agriculture, forestry and fishing",woman,4500,all,29,169
"Agriculture, forestry and fishing",woman,4500,~ 19,0,0
"Agriculture, forestry and fishing",woman,4500,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,4500,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,4500,30 ~ 34,25,164.1
"Agriculture, forestry and fishing",woman,4500,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,4500,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,4500,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,4500,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,4500,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,4500,60 ~,4,200
"Agriculture, forestry and fishing",woman,5000,all,6,185.1
"Agriculture, forestry and fishing",woman,5000,~ 19,0,0
"Agriculture, forestry and fishing",woman,5000,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,5000,25 ~ 29,2,151
"Agriculture, forestry and fishing",woman,5000,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,5000,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,5000,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,5000,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,5000,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,5000,55 ~ 59,3,208
"Agriculture, forestry and fishing",woman,5000,60 ~,0,0
"Agriculture, forestry and fishing",woman,6000,all,14,200.4
"Agriculture, forestry and fishing",woman,6000,~ 19,0,0
"Agriculture, forestry and fishing",woman,6000,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,6000,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,6000,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,6000,35 ~ 39,4,182.8
"Agriculture, forestry and fishing",woman,6000,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,6000,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,6000,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,6000,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,6000,60 ~,10,208
"Agriculture, forestry and fishing",woman,10000,all,0,0
"Agriculture, forestry and fishing",woman,10000,~ 19,0,0
"Agriculture, forestry and fishing",woman,10000,20 ~ 24,0,0
"Agriculture, forestry and fishing",woman,10000,25 ~ 29,0,0
"Agriculture, forestry and fishing",woman,10000,30 ~ 34,0,0
"Agriculture, forestry and fishing",woman,10000,35 ~ 39,0,0
"Agriculture, forestry and fishing",woman,10000,40 ~ 44,0,0
"Agriculture, forestry and fishing",woman,10000,45 ~ 49,0,0
"Agriculture, forestry and fishing",woman,10000,50 ~ 54,0,0
"Agriculture, forestry and fishing",woman,10000,55 ~ 59,0,0
"Agriculture, forestry and fishing",woman,10000,60 ~,0,0
Technical Worker,all,all,all,"670,844",171.1
Technical Worker,all,all,~ 19,"2,794",164.3
Technical Worker,all,all,20 ~ 24,"23,397",173.3
Technical Worker,all,all,25 ~ 29,"63,718",173.6
Technical Worker,all,all,30 ~ 34,"62,132",172.3
Technical Worker,all,all,35 ~ 39,"90,910",173.8
Technical Worker,all,all,40 ~ 44,"87,387",173.3
Technical Worker,all,all,45 ~ 49,"97,656",172.1
Technical Worker,all,all,50 ~ 54,"92,788",171.3
Technical Worker,all,all,55 ~ 59,"79,382",171.2
Technical Worker,all,all,60 ~,"70,681",158.8
Technical Worker,all,800,all,"7,449",50.3
Technical Worker,all,800,~ 19,177,38.9
Technical Worker,all,800,20 ~ 24,445,53.8
Technical Worker,all,800,25 ~ 29,78,44.3
Technical Worker,all,800,30 ~ 34,282,39.9
Technical Worker,all,800,35 ~ 39,50,47
Technical Worker,all,800,40 ~ 44,422,44
Technical Worker,all,800,45 ~ 49,373,41.1
Technical Worker,all,800,50 ~ 54,483,77.5
Technical Worker,all,800,55 ~ 59,688,52.8
Technical Worker,all,800,60 ~,"4,451",49.3
Technical Worker,all,900,all,"1,548",64.2
Technical Worker,all,900,~ 19,0,0
Technical Worker,all,900,20 ~ 24,7,76.8
Technical Worker,all,900,25 ~ 29,171,80.1
Technical Worker,all,900,30 ~ 34,603,16.5
Technical Worker,all,900,35 ~ 39,17,56
Technical Worker,all,900,40 ~ 44,41,55.3
Technical Worker,all,900,45 ~ 49,96,77.1
Technical Worker,all,900,50 ~ 54,75,81
Technical Worker,all,900,55 ~ 59,255,122.1
Technical Worker,all,900,60 ~,284,96.2
Technical Worker,all,1000,all,829,79.3
Technical Worker,all,1000,~ 19,0,0
Technical Worker,all,1000,20 ~ 24,85,82.2
Technical Worker,all,1000,25 ~ 29,28,109.3
Technical Worker,all,1000,30 ~ 34,8,79.4
Technical Worker,all,1000,35 ~ 39,15,88
Technical Worker,all,1000,40 ~ 44,48,63.7
Technical Worker,all,1000,45 ~ 49,84,80.8
Technical Worker,all,1000,50 ~ 54,52,76.7
Technical Worker,all,1000,55 ~ 59,156,90.3
Technical Worker,all,1000,60 ~,353,73.2
Technical Worker,all,1100,all,"1,447",90.1
Technical Worker,all,1100,~ 19,4,80
Technical Worker,all,1100,20 ~ 24,0,0
Technical Worker,all,1100,25 ~ 29,25,92.6
Technical Worker,all,1100,30 ~ 34,137,96.5
Technical Worker,all,1100,35 ~ 39,107,105.5
Technical Worker,all,1100,40 ~ 44,76,82.9
Technical Worker,all,1100,45 ~ 49,222,95.1
Technical Worker,all,1100,50 ~ 54,185,89.6
Technical Worker,all,1100,55 ~ 59,234,85.8
Technical Worker,all,1100,60 ~,457,85.5
Technical Worker,all,1200,all,"2,388",105.3
Technical Worker,all,1200,~ 19,0,0
Technical Worker,all,1200,20 ~ 24,111,70.8
Technical Worker,all,1200,25 ~ 29,229,119.4
Technical Worker,all,1200,30 ~ 34,144,109.8
Technical Worker,all,1200,35 ~ 39,70,95.2
Technical Worker,all,1200,40 ~ 44,291,105.3
Technical Worker,all,1200,45 ~ 49,663,106.6
Technical Worker,all,1200,50 ~ 54,211,127.3
Technical Worker,all,1200,55 ~ 59,388,92.4
Technical Worker,all,1200,60 ~,282,106.1
Technical Worker,all,1300,all,"2,076",108.5
Technical Worker,all,1300,~ 19,0,0
Technical Worker,all,1300,20 ~ 24,110,107.3
Technical Worker,all,1300,25 ~ 29,230,102.2
Technical Worker,all,1300,30 ~ 34,23,128.3
Technical Worker,all,1300,35 ~ 39,165,127.1
